transaction_id,customer_id,store_id,product_id,transaction_date,channel,quantity,discount_pct,year_month
T0026245,C00065,S045,P0058,2025-12-29,InStore,1,0.1,2025-12
T0018233,C00079,S031,P0006,2025-12-29,InStore,1,0.0,2025-12
T0024688,C00171,S001,P0157,2025-12-29,InStore,1,0.0,2025-12
T0003362,C00166,S044,P0180,2025-12-29,InStore,1,0.0,2025-12
T0036450,C00220,S047,P0041,2025-12-29,Mobile,1,0.0,2025-12
T0017949,C00128,S043,P0138,2025-12-29,Online,1,0.0,2025-12
T0011513,C00018,S008,P0102,2025-12-29,Online,1,0.0,2025-12
T0027704,C00085,S016,P0157,2025-12-29,Online,3,0.0,2025-12
T0027693,C00174,S045,P0090,2025-12-29,InStore,1,0.0,2025-12
T0017299,C00221,S028,P0230,2025-12-29,Online,3,0.0,2025-12
T0015618,C00245,S016,P0049,2025-12-29,Online,1,0.0,2025-12
T0027667,C00157,S007,P0117,2025-12-29,InStore,1,0.2,2025-12
T0044921,C00033,S036,P0233,2025-12-29,Online,1,0.0,2025-12
T0044990,C00208,S032,P0237,2025-12-29,Mobile,1,0.0,2025-12
T0044920,C00208,S005,P0099,2025-12-29,InStore,1,0.15,2025-12
T0043970,C00149,S035,P0178,2025-12-29,Online,3,0.0,2025-12
T0001582,C00005,S031,P0057,2025-12-29,InStore,1,0.0,2025-12
T0039841,C00171,S034,P0145,2025-12-29,InStore,3,0.0,2025-12
T0027127,C00023,S027,P0113,2025-12-29,InStore,1,0.25,2025-12
T0009157,C00132,S048,P0152,2025-12-29,InStore,1,0.0,2025-12
T0049890,C00040,S016,P0216,2025-12-29,Online,2,0.0,2025-12
T0009204,C00104,S023,P0153,2025-12-29,Online,1,0.15,2025-12
T0008496,C00006,S026,P0194,2025-12-29,Online,1,0.0,2025-12
T0043869,C00107,S002,P0025,2025-12-29,Online,1,0.0,2025-12
T0014150,C00246,S044,P0194,2025-12-29,InStore,1,0.0,2025-12
T0023412,C00108,S039,P0086,2025-12-29,InStore,1,0.0,2025-12
T0045165,C00080,S041,P0008,2025-12-29,Online,1,0.0,2025-12
T0045158,C00065,S029,P0040,2025-12-29,Online,1,0.0,2025-12
T0010856,C00175,S003,P0077,2025-12-29,InStore,1,0.0,2025-12
T0049808,C00188,S026,P0234,2025-12-29,InStore,4,0.0,2025-12
T0015566,C00010,S019,P0233,2025-12-29,Online,2,0.0,2025-12
T0023127,C00185,S037,P0017,2025-12-29,Mobile,1,0.0,2025-12
T0036126,C00003,S023,P0115,2025-12-29,Mobile,1,0.1,2025-12
T0007533,C00131,S022,P0099,2025-12-29,InStore,2,0.0,2025-12
T0036105,C00137,S043,P0017,2025-12-29,Online,1,0.15,2025-12
T0004257,C00096,S036,P0215,2025-12-29,Online,3,0.0,2025-12
T0038420,C00197,S023,P0250,2025-12-29,Mobile,3,0.0,2025-12
T0045046,C00050,S030,P0017,2025-12-29,Online,1,0.0,2025-12
T0033747,C00086,S047,P0236,2025-12-29,InStore,3,0.0,2025-12
T0035587,C00152,S001,P0096,2025-12-29,InStore,1,0.0,2025-12
T0023173,C00098,S006,P0099,2025-12-29,InStore,1,0.0,2025-12
T0019556,C00155,S038,P0079,2025-12-29,InStore,1,0.0,2025-12
T0001831,C00082,S038,P0167,2025-12-29,InStore,1,0.0,2025-12
T0024317,C00219,S017,P0157,2025-12-29,InStore,1,0.0,2025-12
T0017392,C00027,S002,P0095,2025-12-29,Mobile,2,0.15,2025-12
T0027447,C00204,S039,P0090,2025-12-29,Online,1,0.0,2025-12
T0044299,C00189,S036,P0232,2025-12-29,InStore,1,0.0,2025-12
T0044321,C00202,S046,P0162,2025-12-29,InStore,1,0.1,2025-12
T0019591,C00156,S016,P0148,2025-12-29,Online,1,0.0,2025-12
T0006902,C00045,S048,P0080,2025-12-29,Online,1,0.0,2025-12
T0010440,C00047,S037,P0149,2025-12-29,InStore,2,0.0,2025-12
T0044576,C00086,S039,P0028,2025-12-29,InStore,1,0.2,2025-12
T0044573,C00016,S048,P0238,2025-12-29,InStore,2,0.1,2025-12
T0044544,C00097,S012,P0007,2025-12-29,InStore,1,0.25,2025-12
T0007768,C00089,S006,P0121,2025-12-29,InStore,1,0.0,2025-12
T0001680,C00173,S043,P0083,2025-12-29,Mobile,1,0.0,2025-12
T0044447,C00006,S047,P0046,2025-12-29,Online,1,0.0,2025-12
T0027413,C00082,S016,P0157,2025-12-29,Mobile,1,0.0,2025-12
T0038239,C00213,S018,P0102,2025-12-29,InStore,1,0.0,2025-12
T0044665,C00084,S035,P0194,2025-12-29,InStore,1,0.0,2025-12
T0044678,C00187,S003,P0238,2025-12-29,InStore,1,0.0,2025-12
T0017340,C00180,S001,P0197,2025-12-29,Online,1,0.0,2025-12
T0039806,C00219,S036,P0178,2025-12-29,Mobile,1,0.05,2025-12
T0025115,C00141,S003,P0145,2025-12-29,InStore,1,0.0,2025-12
T0044803,C00211,S027,P0208,2025-12-29,Mobile,1,0.0,2025-12
T0030203,C00050,S028,P0152,2025-12-29,Online,1,0.0,2025-12
T0044101,C00177,S044,P0111,2025-12-29,Mobile,2,0.0,2025-12
T0038331,C00084,S039,P0141,2025-12-29,Mobile,1,0.25,2025-12
T0013569,C00207,S014,P0073,2025-12-29,Online,1,0.0,2025-12
T0010864,C00095,S037,P0145,2025-12-29,Online,1,0.0,2025-12
T0049918,C00010,S021,P0074,2025-12-29,Online,1,0.0,2025-12
T0032405,C00062,S044,P0212,2025-12-29,Online,1,0.15,2025-12
T0004308,C00238,S015,P0062,2025-12-29,InStore,1,0.15,2025-12
T0044746,C00100,S038,P0218,2025-12-29,InStore,2,0.05,2025-12
T0044690,C00004,S011,P0110,2025-12-29,Online,2,0.0,2025-12
T0003563,C00129,S050,P0023,2025-12-29,Online,2,0.0,2025-12
T0030956,C00133,S027,P0129,2025-12-29,Online,2,0.1,2025-12
T0014937,C00153,S044,P0039,2025-12-29,InStore,2,0.0,2025-12
T0033764,C00118,S018,P0197,2025-12-29,Online,1,0.0,2025-12
T0005043,C00064,S024,P0025,2025-12-29,Mobile,3,0.0,2025-12
T0013773,C00207,S029,P0213,2025-12-29,Online,1,0.0,2025-12
T0012375,C00189,S036,P0154,2025-12-29,Mobile,1,0.15,2025-12
T0028164,C00049,S008,P0204,2025-12-29,Online,1,0.0,2025-12
T0009736,C00132,S010,P0102,2025-12-29,InStore,1,0.0,2025-12
T0028140,C00058,S010,P0168,2025-12-29,InStore,1,0.0,2025-12
T0010652,C00004,S013,P0060,2025-12-29,Online,1,0.0,2025-12
T0017910,C00001,S013,P0142,2025-12-29,Mobile,2,0.0,2025-12
T0025209,C00232,S042,P0098,2025-12-29,InStore,2,0.0,2025-12
T0038637,C00095,S040,P0228,2025-12-29,Online,1,0.0,2025-12
T0043247,C00137,S046,P0047,2025-12-29,Online,1,0.0,2025-12
T0038118,C00022,S003,P0085,2025-12-29,InStore,1,0.2,2025-12
T0011505,C00160,S027,P0094,2025-12-29,Mobile,1,0.0,2025-12
T0019458,C00193,S027,P0188,2025-12-29,Online,1,0.0,2025-12
T0028084,C00003,S035,P0017,2025-12-29,InStore,1,0.0,2025-12
T0021243,C00115,S038,P0061,2025-12-29,Online,1,0.0,2025-12
T0033814,C00057,S024,P0169,2025-12-29,Mobile,1,0.0,2025-12
T0028188,C00152,S040,P0015,2025-12-29,Online,2,0.1,2025-12
T0003451,C00227,S015,P0002,2025-12-29,Online,1,0.0,2025-12
T0003441,C00179,S029,P0234,2025-12-29,Online,1,0.0,2025-12
T0002166,C00174,S042,P0130,2025-12-29,InStore,1,0.2,2025-12
T0022957,C00174,S042,P0024,2025-12-29,InStore,1,0.0,2025-12
T0049565,C00025,S033,P0212,2025-12-29,InStore,2,0.3,2025-12
T0038093,C00009,S024,P0092,2025-12-29,Mobile,1,0.0,2025-12
T0045836,C00224,S032,P0212,2025-12-29,InStore,1,0.0,2025-12
T0025039,C00115,S013,P0178,2025-12-29,InStore,1,0.0,2025-12
T0007090,C00057,S023,P0029,2025-12-29,InStore,1,0.0,2025-12
T0043003,C00143,S044,P0197,2025-12-29,InStore,2,0.0,2025-12
T0017941,C00056,S023,P0247,2025-12-29,Online,1,0.2,2025-12
T0024006,C00227,S018,P0068,2025-12-29,Mobile,1,0.0,2025-12
T0006634,C00147,S011,P0005,2025-12-29,InStore,2,0.0,2025-12
T0022971,C00095,S035,P0103,2025-12-29,Mobile,1,0.0,2025-12
T0015701,C00245,S011,P0138,2025-12-29,InStore,1,0.0,2025-12
T0036417,C00204,S040,P0078,2025-12-29,Online,2,0.0,2025-12
T0023476,C00205,S033,P0017,2025-12-29,InStore,2,0.0,2025-12
T0008157,C00039,S006,P0113,2025-12-29,Online,1,0.0,2025-12
T0020914,C00122,S005,P0119,2025-12-29,InStore,1,0.0,2025-12
T0013761,C00139,S050,P0019,2025-12-29,InStore,1,0.0,2025-12
T0045355,C00241,S040,P0051,2025-12-29,InStore,1,0.05,2025-12
T0025179,C00176,S003,P0195,2025-12-29,Online,3,0.0,2025-12
T0009962,C00179,S026,P0216,2025-12-29,InStore,1,0.0,2025-12
T0021102,C00204,S037,P0061,2025-12-29,InStore,1,0.0,2025-12
T0001447,C00075,S046,P0123,2025-12-29,InStore,1,0.0,2025-12
T0027960,C00003,S035,P0207,2025-12-29,InStore,2,0.0,2025-12
T0045308,C00223,S048,P0241,2025-12-29,InStore,1,0.0,2025-12
T0017748,C00146,S049,P0117,2025-12-29,Online,3,0.0,2025-12
T0023430,C00053,S047,P0109,2025-12-29,Online,1,0.1,2025-12
T0001978,C00176,S022,P0210,2025-12-29,InStore,2,0.0,2025-12
T0035535,C00164,S028,P0077,2025-12-29,Mobile,1,0.0,2025-12
T0020242,C00015,S011,P0139,2025-12-29,InStore,2,0.0,2025-12
T0020432,C00086,S049,P0146,2025-12-29,Online,2,0.0,2025-12
T0000457,C00157,S017,P0177,2025-12-29,InStore,1,0.0,2025-12
T0043479,C00104,S027,P0188,2025-12-29,Online,1,0.0,2025-12
T0037605,C00187,S034,P0154,2025-12-29,Mobile,3,0.0,2025-12
T0013390,C00089,S013,P0246,2025-12-29,InStore,3,0.3,2025-12
T0026801,C00197,S044,P0006,2025-12-29,Online,2,0.0,2025-12
T0043324,C00144,S006,P0042,2025-12-29,Online,1,0.0,2025-12
T0028046,C00109,S011,P0233,2025-12-29,InStore,1,0.0,2025-12
T0023470,C00056,S035,P0248,2025-12-29,InStore,1,0.05,2025-12
T0038133,C00228,S042,P0148,2025-12-29,Online,1,0.0,2025-12
T0017111,C00106,S036,P0164,2025-12-29,InStore,2,0.0,2025-12
T0001403,C00064,S024,P0038,2025-12-29,Mobile,2,0.0,2025-12
T0017120,C00063,S009,P0215,2025-12-29,Mobile,2,0.0,2025-12
T0023454,C00245,S006,P0046,2025-12-29,Mobile,1,0.0,2025-12
T0026844,C00184,S015,P0157,2025-12-29,Online,1,0.0,2025-12
T0039968,C00160,S040,P0062,2025-12-29,InStore,1,0.0,2025-12
T0033660,C00127,S014,P0151,2025-12-29,InStore,1,0.1,2025-12
T0049716,C00054,S042,P0048,2025-12-29,Mobile,1,0.1,2025-12
T0035456,C00202,S049,P0179,2025-12-29,Online,1,0.2,2025-12
T0045396,C00046,S014,P0231,2025-12-29,Online,3,0.0,2025-12
T0008961,C00155,S038,P0207,2025-12-29,Online,1,0.2,2025-12
T0041710,C00058,S045,P0113,2025-12-29,InStore,1,0.15,2025-12
T0001194,C00244,S002,P0191,2025-12-29,Online,2,0.0,2025-12
T0039166,C00119,S023,P0219,2025-12-29,InStore,1,0.0,2025-12
T0029465,C00091,S014,P0216,2025-12-29,InStore,1,0.0,2025-12
T0002641,C00112,S048,P0045,2025-12-29,InStore,2,0.0,2025-12
T0015217,C00005,S032,P0231,2025-12-29,InStore,1,0.0,2025-12
T0034075,C00201,S038,P0245,2025-12-29,Online,1,0.0,2025-12
T0019913,C00002,S019,P0006,2025-12-29,InStore,1,0.0,2025-12
T0024139,C00013,S034,P0212,2025-12-29,InStore,1,0.0,2025-12
T0004816,C00190,S025,P0151,2025-12-29,Mobile,2,0.0,2025-12
T0029489,C00085,S030,P0188,2025-12-29,Online,2,0.0,2025-12
T0047659,C00134,S022,P0060,2025-12-29,InStore,1,0.05,2025-12
T0041263,C00110,S008,P0105,2025-12-29,Online,1,0.1,2025-12
T0005609,C00013,S027,P0223,2025-12-29,Mobile,1,0.1,2025-12
T0013986,C00115,S016,P0128,2025-12-29,Online,1,0.0,2025-12
T0010171,C00178,S008,P0139,2025-12-29,InStore,1,0.0,2025-12
T0016540,C00079,S031,P0161,2025-12-29,InStore,2,0.0,2025-12
T0024135,C00092,S018,P0052,2025-12-29,Online,1,0.0,2025-12
T0047117,C00223,S015,P0163,2025-12-29,InStore,1,0.0,2025-12
T0033477,C00227,S025,P0007,2025-12-29,InStore,1,0.0,2025-12
T0031634,C00183,S022,P0098,2025-12-29,InStore,1,0.0,2025-12
T0031636,C00243,S049,P0197,2025-12-29,Mobile,2,0.0,2025-12
T0021757,C00028,S032,P0147,2025-12-29,InStore,1,0.0,2025-12
T0039203,C00115,S030,P0148,2025-12-29,Online,1,0.0,2025-12
T0014391,C00003,S040,P0158,2025-12-29,InStore,1,0.0,2025-12
T0040525,C00002,S011,P0077,2025-12-29,InStore,1,0.0,2025-12
T0019848,C00059,S010,P0018,2025-12-29,InStore,1,0.0,2025-12
T0031534,C00105,S028,P0117,2025-12-29,Mobile,1,0.0,2025-12
T0003682,C00045,S016,P0105,2025-12-29,Mobile,1,0.0,2025-12
T0000612,C00229,S001,P0227,2025-12-29,Mobile,3,0.0,2025-12
T0020802,C00060,S008,P0100,2025-12-29,Online,1,0.0,2025-12
T0004666,C00113,S037,P0118,2025-12-29,Online,1,0.0,2025-12
T0007436,C00019,S012,P0050,2025-12-29,InStore,1,0.0,2025-12
T0013990,C00046,S002,P0084,2025-12-29,Online,1,0.05,2025-12
T0012534,C00074,S018,P0109,2025-12-29,InStore,1,0.0,2025-12
T0029443,C00133,S026,P0175,2025-12-29,InStore,5,0.0,2025-12
T0011917,C00013,S035,P0009,2025-12-29,Online,1,0.0,2025-12
T0047545,C00171,S036,P0117,2025-12-29,Online,1,0.0,2025-12
T0016243,C00209,S020,P0039,2025-12-29,InStore,2,0.0,2025-12
T0020759,C00081,S048,P0177,2025-12-29,Mobile,1,0.0,2025-12
T0004692,C00250,S037,P0197,2025-12-29,InStore,1,0.0,2025-12
T0047330,C00211,S023,P0161,2025-12-29,InStore,1,0.2,2025-12
T0025722,C00128,S029,P0183,2025-12-29,Mobile,2,0.0,2025-12
T0003722,C00087,S049,P0149,2025-12-29,Online,1,0.15,2025-12
T0010201,C00004,S006,P0043,2025-12-29,InStore,1,0.1,2025-12
T0047345,C00244,S013,P0012,2025-12-29,InStore,4,0.0,2025-12
T0022267,C00121,S023,P0232,2025-12-29,Online,2,0.0,2025-12
T0014599,C00095,S024,P0219,2025-12-29,InStore,1,0.0,2025-12
T0003927,C00193,S040,P0175,2025-12-29,Online,2,0.0,2025-12
T0013668,C00018,S036,P0216,2025-12-29,InStore,1,0.0,2025-12
T0007613,C00086,S040,P0176,2025-12-29,InStore,1,0.0,2025-12
T0003258,C00123,S006,P0047,2025-12-29,Mobile,2,0.2,2025-12
T0029272,C00077,S021,P0231,2025-12-29,Mobile,1,0.0,2025-12
T0030530,C00200,S039,P0128,2025-12-29,InStore,1,0.0,2025-12
T0011863,C00106,S034,P0217,2025-12-29,InStore,2,0.0,2025-12
T0013326,C00145,S013,P0062,2025-12-29,Mobile,1,0.0,2025-12
T0047529,C00236,S025,P0029,2025-12-29,Online,1,0.05,2025-12
T0000771,C00202,S049,P0026,2025-12-29,Online,1,0.0,2025-12
T0000315,C00130,S010,P0029,2025-12-29,InStore,1,0.0,2025-12
T0030417,C00183,S019,P0041,2025-12-29,InStore,2,0.0,2025-12
T0033471,C00094,S022,P0022,2025-12-29,InStore,1,0.0,2025-12
T0004677,C00003,S039,P0188,2025-12-29,InStore,1,0.0,2025-12
T0019187,C00169,S021,P0097,2025-12-29,Online,2,0.0,2025-12
T0034778,C00107,S041,P0234,2025-12-29,Mobile,4,0.15,2025-12
T0010203,C00128,S050,P0063,2025-12-29,InStore,1,0.0,2025-12
T0029795,C00147,S028,P0182,2025-12-29,Online,1,0.0,2025-12
T0016493,C00115,S027,P0153,2025-12-29,Online,1,0.0,2025-12
T0034762,C00177,S035,P0118,2025-12-29,Mobile,4,0.0,2025-12
T0037455,C00234,S006,P0065,2025-12-29,Online,3,0.0,2025-12
T0041154,C00088,S043,P0162,2025-12-29,Online,1,0.0,2025-12
T0034651,C00147,S016,P0127,2025-12-29,Online,1,0.0,2025-12
T0029597,C00078,S025,P0240,2025-12-29,InStore,2,0.0,2025-12
T0041265,C00073,S035,P0120,2025-12-29,Online,1,0.2,2025-12
T0025488,C00206,S018,P0079,2025-12-29,InStore,1,0.0,2025-12
T0023926,C00104,S037,P0179,2025-12-29,InStore,1,0.0,2025-12
T0007266,C00225,S025,P0240,2025-12-29,InStore,1,0.0,2025-12
T0012939,C00062,S028,P0130,2025-12-29,Mobile,3,0.0,2025-12
T0047901,C00034,S025,P0215,2025-12-29,InStore,1,0.0,2025-12
T0022477,C00034,S046,P0144,2025-12-29,Mobile,2,0.0,2025-12
T0024104,C00226,S017,P0024,2025-12-29,InStore,1,0.0,2025-12
T0019871,C00173,S050,P0033,2025-12-29,InStore,1,0.0,2025-12
T0009314,C00221,S009,P0087,2025-12-29,Online,2,0.0,2025-12
T0047868,C00091,S047,P0211,2025-12-29,InStore,3,0.0,2025-12
T0040279,C00214,S043,P0012,2025-12-29,Online,1,0.1,2025-12
T0049175,C00131,S019,P0078,2025-12-29,InStore,2,0.0,2025-12
T0000674,C00198,S012,P0045,2025-12-29,InStore,1,0.0,2025-12
T0037358,C00032,S007,P0181,2025-12-29,Online,2,0.25,2025-12
T0021194,C00127,S033,P0231,2025-12-29,InStore,1,0.0,2025-12
T0021287,C00165,S038,P0069,2025-12-29,Online,1,0.0,2025-12
T0036946,C00108,S038,P0073,2025-12-29,InStore,2,0.0,2025-12
T0037922,C00040,S006,P0152,2025-12-29,Mobile,1,0.0,2025-12
T0033211,C00166,S037,P0036,2025-12-29,InStore,2,0.15,2025-12
T0009467,C00179,S039,P0022,2025-12-29,Online,1,0.0,2025-12
T0040688,C00214,S041,P0076,2025-12-29,Online,1,0.0,2025-12
T0009469,C00136,S028,P0087,2025-12-29,Online,2,0.0,2025-12
T0045623,C00195,S015,P0110,2025-12-30,InStore,1,0.2,2025-12
T0022474,C00103,S035,P0039,2025-12-30,InStore,5,0.0,2025-12
T0049636,C00076,S046,P0213,2025-12-30,InStore,1,0.0,2025-12
T0008525,C00096,S001,P0113,2025-12-30,InStore,1,0.1,2025-12
T0044346,C00159,S028,P0105,2025-12-30,Online,2,0.0,2025-12
T0010531,C00003,S024,P0132,2025-12-30,InStore,1,0.0,2025-12
T0033646,C00217,S011,P0159,2025-12-30,InStore,1,0.0,2025-12
T0021980,C00144,S013,P0073,2025-12-30,InStore,2,0.0,2025-12
T0014727,C00052,S036,P0139,2025-12-30,Online,1,0.0,2025-12
T0003148,C00050,S030,P0117,2025-12-30,Mobile,1,0.0,2025-12
T0009390,C00234,S038,P0177,2025-12-30,Online,2,0.0,2025-12
T0014670,C00039,S038,P0200,2025-12-30,InStore,1,0.05,2025-12
T0006306,C00205,S026,P0168,2025-12-30,InStore,1,0.0,2025-12
T0005455,C00242,S024,P0111,2025-12-30,InStore,3,0.0,2025-12
T0040455,C00116,S008,P0017,2025-12-30,InStore,1,0.0,2025-12
T0043113,C00243,S022,P0088,2025-12-30,InStore,3,0.0,2025-12
T0049627,C00068,S025,P0196,2025-12-30,InStore,1,0.1,2025-12
T0035905,C00205,S047,P0209,2025-12-30,InStore,1,0.0,2025-12
T0049968,C00122,S022,P0204,2025-12-30,InStore,2,0.0,2025-12
T0023491,C00204,S027,P0176,2025-12-30,Online,1,0.0,2025-12
T0029391,C00247,S047,P0009,2025-12-30,InStore,1,0.0,2025-12
T0030060,C00004,S006,P0154,2025-12-30,Mobile,2,0.0,2025-12
T0002048,C00192,S010,P0159,2025-12-30,InStore,2,0.0,2025-12
T0023322,C00207,S031,P0140,2025-12-30,Online,1,0.0,2025-12
T0019617,C00102,S020,P0075,2025-12-30,Mobile,1,0.0,2025-12
T0012633,C00068,S045,P0050,2025-12-30,InStore,1,0.0,2025-12
T0039406,C00003,S035,P0116,2025-12-30,InStore,1,0.0,2025-12
T0013954,C00025,S029,P0232,2025-12-30,Online,1,0.0,2025-12
T0009034,C00143,S037,P0188,2025-12-30,InStore,1,0.0,2025-12
T0047536,C00235,S018,P0209,2025-12-30,Online,1,0.0,2025-12
T0014633,C00010,S023,P0025,2025-12-30,InStore,1,0.0,2025-12
T0043289,C00085,S028,P0021,2025-12-30,Online,1,0.0,2025-12
T0041104,C00033,S023,P0139,2025-12-30,InStore,1,0.0,2025-12
T0010873,C00086,S028,P0228,2025-12-30,Online,2,0.0,2025-12
T0009162,C00204,S027,P0063,2025-12-30,InStore,2,0.0,2025-12
T0005851,C00249,S040,P0152,2025-12-30,InStore,1,0.15,2025-12
T0027438,C00030,S010,P0051,2025-12-30,Online,2,0.0,2025-12
T0012363,C00131,S034,P0070,2025-12-30,InStore,1,0.0,2025-12
T0039389,C00112,S048,P0174,2025-12-30,InStore,2,0.1,2025-12
T0007702,C00044,S041,P0094,2025-12-30,Mobile,3,0.0,2025-12
T0023488,C00008,S045,P0084,2025-12-30,InStore,2,0.0,2025-12
T0002746,C00171,S009,P0052,2025-12-30,Mobile,2,0.15,2025-12
T0014970,C00220,S004,P0022,2025-12-30,Online,1,0.0,2025-12
T0044606,C00097,S044,P0178,2025-12-30,InStore,1,0.0,2025-12
T0024082,C00226,S012,P0247,2025-12-30,InStore,1,0.05,2025-12
T0025465,C00076,S003,P0097,2025-12-30,InStore,1,0.0,2025-12
T0030256,C00033,S023,P0103,2025-12-30,Online,1,0.0,2025-12
T0023172,C00195,S018,P0202,2025-12-30,InStore,2,0.15,2025-12
T0010013,C00072,S006,P0198,2025-12-30,InStore,1,0.0,2025-12
T0007693,C00050,S011,P0202,2025-12-30,InStore,1,0.1,2025-12
T0044534,C00107,S029,P0123,2025-12-30,Mobile,1,0.0,2025-12
T0020535,C00062,S049,P0003,2025-12-30,Online,1,0.1,2025-12
T0024566,C00203,S039,P0014,2025-12-30,Online,2,0.0,2025-12
T0015480,C00093,S030,P0093,2025-12-30,Online,1,0.0,2025-12
T0010041,C00126,S018,P0087,2025-12-30,InStore,1,0.0,2025-12
T0032154,C00169,S007,P0217,2025-12-30,InStore,1,0.15,2025-12
T0011075,C00049,S017,P0089,2025-12-30,Online,2,0.0,2025-12
T0048648,C00008,S038,P0235,2025-12-30,Online,2,0.0,2025-12
T0007769,C00021,S030,P0027,2025-12-30,Mobile,2,0.0,2025-12
T0030823,C00208,S012,P0121,2025-12-30,InStore,2,0.0,2025-12
T0005871,C00104,S035,P0043,2025-12-30,InStore,2,0.15,2025-12
T0035263,C00127,S014,P0008,2025-12-30,InStore,1,0.15,2025-12
T0033102,C00019,S006,P0074,2025-12-30,InStore,1,0.0,2025-12
T0042912,C00201,S013,P0081,2025-12-30,InStore,2,0.0,2025-12
T0014826,C00109,S006,P0110,2025-12-30,Mobile,2,0.2,2025-12
T0018915,C00040,S016,P0148,2025-12-30,Online,1,0.0,2025-12
T0025434,C00176,S036,P0081,2025-12-30,Online,1,0.0,2025-12
T0040077,C00025,S032,P0189,2025-12-30,InStore,2,0.0,2025-12
T0008014,C00183,S008,P0093,2025-12-30,InStore,1,0.0,2025-12
T0028329,C00006,S036,P0004,2025-12-30,InStore,3,0.0,2025-12
T0007103,C00186,S049,P0110,2025-12-30,Online,2,0.0,2025-12
T0044481,C00061,S043,P0136,2025-12-30,Online,1,0.1,2025-12
T0002192,C00131,S011,P0168,2025-12-30,InStore,2,0.05,2025-12
T0002195,C00102,S008,P0200,2025-12-30,InStore,1,0.0,2025-12
T0007091,C00014,S029,P0237,2025-12-30,Online,1,0.25,2025-12
T0047472,C00206,S015,P0202,2025-12-30,Mobile,2,0.0,2025-12
T0022597,C00165,S013,P0162,2025-12-30,InStore,1,0.0,2025-12
T0018585,C00111,S035,P0058,2025-12-30,InStore,1,0.0,2025-12
T0026679,C00105,S030,P0235,2025-12-30,Online,3,0.0,2025-12
T0037412,C00047,S039,P0207,2025-12-30,Online,2,0.0,2025-12
T0028034,C00211,S049,P0020,2025-12-30,Online,2,0.0,2025-12
T0020520,C00204,S035,P0047,2025-12-30,InStore,1,0.05,2025-12
T0016996,C00003,S044,P0244,2025-12-30,InStore,3,0.0,2025-12
T0017928,C00031,S042,P0049,2025-12-30,InStore,1,0.0,2025-12
T0016993,C00084,S044,P0154,2025-12-30,InStore,1,0.0,2025-12
T0043054,C00041,S046,P0111,2025-12-30,Mobile,1,0.0,2025-12
T0004844,C00003,S024,P0033,2025-12-30,InStore,1,0.0,2025-12
T0008179,C00114,S018,P0075,2025-12-30,Online,1,0.0,2025-12
T0014199,C00145,S014,P0060,2025-12-30,Mobile,1,0.0,2025-12
T0034668,C00149,S040,P0185,2025-12-30,InStore,1,0.0,2025-12
T0032747,C00199,S006,P0117,2025-12-30,InStore,1,0.0,2025-12
T0025389,C00240,S042,P0217,2025-12-30,InStore,3,0.0,2025-12
T0002141,C00171,S007,P0209,2025-12-30,Online,1,0.0,2025-12
T0028247,C00080,S031,P0200,2025-12-30,InStore,2,0.0,2025-12
T0047905,C00174,S048,P0027,2025-12-30,Online,1,0.0,2025-12
T0045807,C00050,S011,P0061,2025-12-30,Mobile,1,0.0,2025-12
T0015311,C00177,S037,P0078,2025-12-30,InStore,2,0.0,2025-12
T0019428,C00179,S002,P0006,2025-12-30,InStore,1,0.2,2025-12
T0038714,C00226,S001,P0176,2025-12-30,InStore,1,0.0,2025-12
T0018751,C00250,S037,P0008,2025-12-30,InStore,1,0.0,2025-12
T0014443,C00040,S014,P0032,2025-12-30,Mobile,2,0.15,2025-12
T0047443,C00187,S036,P0049,2025-12-30,InStore,1,0.0,2025-12
T0028264,C00044,S043,P0048,2025-12-30,Mobile,1,0.0,2025-12
T0035829,C00208,S004,P0241,2025-12-30,Mobile,1,0.0,2025-12
T0010900,C00053,S026,P0061,2025-12-30,Online,2,0.0,2025-12
T0026854,C00106,S005,P0209,2025-12-30,InStore,1,0.0,2025-12
T0035437,C00171,S009,P0161,2025-12-30,InStore,1,0.0,2025-12
T0025146,C00208,S031,P0147,2025-12-30,InStore,1,0.0,2025-12
T0040805,C00188,S032,P0008,2025-12-30,InStore,2,0.0,2025-12
T0035614,C00076,S035,P0096,2025-12-30,InStore,3,0.0,2025-12
T0007779,C00223,S042,P0178,2025-12-30,InStore,1,0.0,2025-12
T0036099,C00102,S029,P0135,2025-12-30,Mobile,1,0.0,2025-12
T0036102,C00052,S034,P0016,2025-12-30,Online,2,0.1,2025-12
T0015219,C00012,S008,P0142,2025-12-30,InStore,1,0.0,2025-12
T0045077,C00183,S009,P0244,2025-12-30,InStore,1,0.0,2025-12
T0035599,C00227,S042,P0188,2025-12-30,InStore,1,0.0,2025-12
T0036109,C00231,S038,P0215,2025-12-30,Online,2,0.0,2025-12
T0027048,C00179,S021,P0149,2025-12-30,Online,1,0.0,2025-12
T0039880,C00191,S004,P0098,2025-12-30,Mobile,1,0.0,2025-12
T0004862,C00136,S016,P0209,2025-12-30,Online,1,0.0,2025-12
T0032394,C00008,S028,P0112,2025-12-30,Online,1,0.0,2025-12
T0010226,C00135,S028,P0092,2025-12-30,Online,4,0.15,2025-12
T0047799,C00144,S030,P0241,2025-12-30,Mobile,1,0.0,2025-12
